run_id,context_transparency_condition,smm_mode,speaker_order_seed,status,timestamp,completed_at,rounds,agent_turns,agent_tool_calls,agent_tool_messages,memory_updates,total_messages,input_tokens,output_tokens,total_tokens,tokens_per_correct_decision,runtime_seconds,final_candidate,decision_method,correct_candidate,decision_correct,mean_pairwise_memory_similarity,min_pairwise_memory_similarity,max_pairwise_memory_similarity,smm_similarity,smm_evidence_share,smm_quality,smm_quality_method,metadata_file,votes_candidate_a,votes_candidate_b,votes_candidate_c,votes_candidate_d,similarity_emily_brooks_james_carter,similarity_emily_brooks_sarah_mitchell,similarity_james_carter_sarah_mitchell
high_treatment_20260604_140134_016,high,treatment,high_treatment_20260604_140134_016,completed,20260605_180528,2026-06-05T18:10:58+0200,2,6,2,4,17,10,131301,62731,194032,548185.69,330.3985,Candidate C,consensus,Candidate C,1,0.948385,0.93905,0.957024,0.948385,0.833333,0.790321,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_016/metadata.json,0,0,3,0,0.94908,0.93905,0.957024
high_treatment_20260604_140134_017,high,treatment,high_treatment_20260604_140134_017,completed,20260605_181101,2026-06-05T18:16:40+0200,2,6,0,0,18,6,123057,63996,187053,548185.69,338.7733,Candidate A,consensus,Candidate C,0,0.937293,0.912631,0.965177,0.937293,0.555556,0.520719,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_017/metadata.json,3,0,0,0,0.912631,0.965177,0.934071
high_treatment_20260604_140134_018,high,treatment,high_treatment_20260604_140134_018,completed,20260605_181643,2026-06-05T18:22:24+0200,2,6,3,6,18,12,140232,65153,205385,548185.69,341.0743,Candidate B,consensus,Candidate C,0,0.945294,0.939338,0.956857,0.945294,0.666667,0.630196,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_018/metadata.json,0,3,0,0,0.939686,0.956857,0.939338
high_treatment_20260604_140134_019,high,treatment,high_treatment_20260604_140134_019,completed,20260605_182227,2026-06-05T18:28:34+0200,2,6,4,8,17,14,158832,68549,227381,548185.69,367.0046,Candidate C,consensus,Candidate C,1,0.95276,0.949652,0.95728,0.95276,0.944444,0.899828,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_019/metadata.json,0,0,3,0,0.949652,0.95728,0.951348
high_treatment_20260604_140134_020,high,treatment,high_treatment_20260604_140134_020,completed,20260605_182837,2026-06-05T18:35:05+0200,2,6,4,8,18,14,172437,72163,244600,548185.69,388.3898,Candidate B,consensus,Candidate C,0,0.944215,0.940422,0.947838,0.944215,0.777778,0.73439,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_020/metadata.json,0,3,0,0,0.947838,0.940422,0.944384
high_treatment_20260604_140134_021,high,treatment,high_treatment_20260604_140134_021,completed,20260605_183509,2026-06-05T18:41:47+0200,2,6,2,4,17,10,149599,72905,222504,548185.69,398.1108,Candidate C,consensus,Candidate C,1,0.950926,0.946927,0.953345,0.950926,0.666667,0.633951,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_021/metadata.json,0,0,3,0,0.953345,0.952505,0.946927
high_treatment_20260604_140134_022,high,treatment,high_treatment_20260604_140134_022,completed,20260605_184150,2026-06-05T18:46:43+0200,2,6,0,0,18,6,106528,55163,161691,548185.69,293.265,Candidate B,consensus,Candidate C,0,0.947415,0.938795,0.958558,0.947415,0.611111,0.578976,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_022/metadata.json,0,3,0,0,0.958558,0.938795,0.944893
high_treatment_20260604_140134_023,high,treatment,high_treatment_20260604_140134_023,completed,20260605_184646,2026-06-05T18:51:22+0200,2,6,1,2,18,8,113143,52224,165367,548185.69,275.9862,Candidate B,consensus,Candidate C,0,0.947483,0.940976,0.954777,0.947483,0.5,0.473741,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_023/metadata.json,0,3,0,0,0.946696,0.954777,0.940976
high_treatment_20260604_140134_024,high,treatment,high_treatment_20260604_140134_024,completed,20260605_185125,2026-06-05T18:56:08+0200,2,6,1,2,17,8,112320,54397,166717,548185.69,283.0767,Candidate B,consensus,Candidate C,0,0.948621,0.94553,0.952466,0.948621,0.388889,0.368908,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_024/metadata.json,0,3,0,0,0.94553,0.952466,0.947866
high_treatment_20260604_140134_025,high,treatment,high_treatment_20260604_140134_025,completed,20260605_185611,2026-06-05T19:11:17+0200,2,6,0,0,17,6,110050,68063,178113,548185.69,905.7603,Candidate B,consensus,Candidate C,0,0.946195,0.938006,0.957922,0.946195,0.5,0.473098,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_025/metadata.json,0,3,0,0,0.942658,0.957922,0.938006
high_treatment_20260604_140134_026,high,treatment,high_treatment_20260604_140134_026,completed,20260605_191119,2026-06-05T19:18:11+0200,2,6,1,2,18,8,137949,75097,213046,548185.69,411.613,Candidate C,consensus,Candidate C,1,0.924301,0.911894,0.936921,0.924301,0.833333,0.770251,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_026/metadata.json,0,0,3,0,0.924087,0.936921,0.911894
high_treatment_20260604_140134_027,high,treatment,high_treatment_20260604_140134_027,completed,20260605_191814,2026-06-05T19:37:10+0200,3,9,2,4,25,13,247831,159354,407185,548185.69,1136.1744,Candidate B,consensus,Candidate C,0,0.937365,0.931519,0.947087,0.937365,0.666667,0.62491,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_027/metadata.json,0,3,0,0,0.947087,0.931519,0.93349
high_treatment_20260604_140134_028,high,treatment,high_treatment_20260604_140134_028,completed,20260605_193713,2026-06-05T19:42:54+0200,2,6,2,4,18,10,141632,64026,205658,548185.69,340.6202,Candidate C,consensus,Candidate C,1,0.94797,0.942088,0.954369,0.94797,0.444444,0.42132,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_028/metadata.json,0,0,3,0,0.942088,0.947453,0.954369
high_treatment_20260604_140134_029,high,treatment,high_treatment_20260604_140134_029,completed,20260605_194256,2026-06-05T19:49:08+0200,2,6,0,0,18,6,109656,71875,181531,548185.69,371.093,Candidate C,consensus,Candidate C,1,0.955627,0.950733,0.963817,0.955627,0.833333,0.796356,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_029/metadata.json,0,0,3,0,0.950733,0.963817,0.95233
high_treatment_20260604_140134_030,high,treatment,high_treatment_20260604_140134_030,completed,20260605_194911,2026-06-05T19:55:37+0200,2,6,3,6,18,12,137414,73152,210566,548185.69,386.0957,Candidate C,consensus,Candidate C,1,0.952878,0.948842,0.95948,0.952878,0.611111,0.582314,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_030/metadata.json,0,0,3,0,0.948842,0.95948,0.950313
high_treatment_20260604_140134_031,high,treatment,high_treatment_20260604_140134_031,completed,20260605_195540,2026-06-05T20:02:29+0200,2,6,3,6,18,12,176928,69131,246059,548185.69,409.2042,Candidate B,consensus,Candidate C,0,0.950433,0.934718,0.960318,0.950433,0.444444,0.422414,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_031/metadata.json,0,3,0,0,0.960318,0.934718,0.956264
high_treatment_20260604_140134_032,high,treatment,high_treatment_20260604_140134_032,completed,20260605_200232,2026-06-05T20:07:13+0200,2,6,2,4,18,10,115227,54128,169355,548185.69,281.3312,Candidate A,consensus,Candidate C,0,0.963997,0.96292,0.965798,0.963997,0.555556,0.535554,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_032/metadata.json,3,0,0,0,0.96292,0.965798,0.963274
high_treatment_20260604_140134_033,high,treatment,high_treatment_20260604_140134_033,completed,20260605_200716,2026-06-05T20:18:05+0200,3,9,3,6,26,15,254198,112095,366293,548185.69,649.094,Candidate A,consensus,Candidate C,0,0.955792,0.953349,0.957858,0.955792,0.555556,0.530996,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_033/metadata.json,3,0,0,0,0.95617,0.953349,0.957858
high_treatment_20260604_140134_034,high,treatment,high_treatment_20260604_140134_034,completed,20260605_201808,2026-06-05T20:23:07+0200,2,6,0,0,18,6,99147,59128,158275,548185.69,299.6046,Candidate C,consensus,Candidate C,1,0.943572,0.938718,0.952764,0.943572,0.444444,0.419365,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_034/metadata.json,0,0,3,0,0.952764,0.939234,0.938718
high_treatment_20260604_140134_035,high,treatment,high_treatment_20260604_140134_035,completed,20260605_202311,2026-06-05T20:39:18+0200,2,6,3,6,18,12,156650,69941,226591,548185.69,966.9228,Candidate B,consensus,Candidate C,0,0.955322,0.95337,0.957752,0.955322,0.5,0.477661,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_035/metadata.json,0,3,0,0,0.95337,0.954844,0.957752
high_treatment_20260604_140134_036,high,treatment,high_treatment_20260604_140134_036,completed,20260605_203921,2026-06-05T20:45:08+0200,2,6,0,0,16,6,126872,63300,190172,548185.69,346.8723,Candidate C,consensus,Candidate C,1,0.945547,0.942524,0.947167,0.945547,0.888889,0.840486,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_036/metadata.json,0,0,3,0,0.942524,0.947167,0.946951
high_treatment_20260604_140134_037,high,treatment,high_treatment_20260604_140134_037,completed,20260605_204511,2026-06-05T20:51:33+0200,2,6,3,6,18,12,158127,72450,230577,548185.69,381.8978,Candidate B,consensus,Candidate C,0,0.949,0.945535,0.955094,0.949,0.611111,0.579944,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_037/metadata.json,0,3,0,0,0.955094,0.94637,0.945535
high_treatment_20260604_140134_038,high,treatment,high_treatment_20260604_140134_038,completed,20260605_205136,2026-06-05T20:59:45+0200,2,6,3,6,17,12,182278,83249,265527,548185.69,489.3515,Candidate D,consensus,Candidate C,0,0.951813,0.94661,0.957946,0.951813,0.833333,0.793177,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_038/metadata.json,0,0,0,3,0.950883,0.957946,0.94661
high_treatment_20260604_140134_039,high,treatment,high_treatment_20260604_140134_039,completed,20260605_205948,2026-06-05T21:10:35+0200,2,6,2,4,18,10,450152,81718,531870,548185.69,647.3238,Candidate B,consensus,Candidate C,0,0.952908,0.944713,0.959077,0.952908,0.388889,0.370575,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_039/metadata.json,0,3,0,0,0.944713,0.954935,0.959077
high_treatment_20260604_140134_040,high,treatment,high_treatment_20260604_140134_040,completed,20260605_211038,2026-06-05T21:32:24+0200,5,15,0,0,45,15,445721,218934,664655,548185.69,1306.0006,Candidate C,max_round_majority_vote,Candidate C,1,0.953967,0.947301,0.960416,0.953967,0.5,0.476984,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_040/metadata.json,0,1,2,0,0.947301,0.954184,0.960416
high_treatment_20260604_140134_041,high,treatment,high_treatment_20260604_140134_041,completed,20260605_213227,2026-06-05T21:38:10+0200,2,6,3,6,18,12,131252,63867,195119,548185.69,342.3386,Candidate C,consensus,Candidate C,1,0.945421,0.939052,0.953491,0.945421,0.666667,0.630281,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_041/metadata.json,0,0,3,0,0.939052,0.943721,0.953491
high_treatment_20260604_140134_042,high,treatment,high_treatment_20260604_140134_042,completed,20260605_213813,2026-06-05T21:43:27+0200,2,6,3,6,17,12,131893,60547,192440,548185.69,313.4192,Candidate A,consensus,Candidate C,0,0.923083,0.910945,0.940076,0.923083,0.555556,0.512824,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_042/metadata.json,3,0,0,0,0.910945,0.940076,0.918229
high_treatment_20260604_140134_043,high,treatment,high_treatment_20260604_140134_043,completed,20260605_214330,2026-06-05T21:48:57+0200,2,6,1,2,18,8,130878,61216,192094,548185.69,326.8775,Candidate C,consensus,Candidate C,1,0.966431,0.959635,0.972891,0.966431,0.5,0.483216,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_043/metadata.json,0,0,3,0,0.966766,0.972891,0.959635
high_treatment_20260604_140134_044,high,treatment,high_treatment_20260604_140134_044,completed,20260605_214900,2026-06-05T21:55:24+0200,2,6,4,8,18,14,150898,70606,221504,548185.69,384.2838,Candidate C,consensus,Candidate C,1,0.951333,0.942504,0.962344,0.951333,0.888889,0.845629,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_044/metadata.json,0,0,3,0,0.949152,0.962344,0.942504
high_treatment_20260604_140134_045,high,treatment,high_treatment_20260604_140134_045,completed,20260605_215528,2026-06-05T22:05:34+0200,2,6,5,10,17,16,214474,95011,309485,548185.69,606.3809,Candidate A,consensus,Candidate C,0,0.953512,0.948333,0.956267,0.953512,0.722222,0.688647,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_045/metadata.json,3,0,0,0,0.955935,0.956267,0.948333
high_treatment_20260604_140134_046,high,treatment,high_treatment_20260604_140134_046,completed,20260605_220537,2026-06-05T22:20:45+0200,5,15,2,4,42,19,492544,158232,650776,548185.69,907.8585,Candidate C,max_round_majority_vote,Candidate C,1,0.935477,0.923283,0.942887,0.935477,0.777778,0.727593,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_046/metadata.json,1,0,2,0,0.923283,0.942887,0.94026
high_treatment_20260604_140134_047,high,treatment,high_treatment_20260604_140134_047,completed,20260605_222048,2026-06-05T22:28:07+0200,2,6,3,6,18,12,153545,82672,236217,548185.69,439.6381,Candidate C,consensus,Candidate C,1,0.941059,0.934586,0.945112,0.941059,0.833333,0.784216,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_047/metadata.json,0,0,3,0,0.94348,0.934586,0.945112
high_treatment_20260604_140134_048,high,treatment,high_treatment_20260604_140134_048,completed,20260605_222810,2026-06-05T22:33:28+0200,2,6,1,2,17,8,122144,60182,182326,548185.69,317.5759,Candidate C,consensus,Candidate C,1,0.96242,0.959455,0.965808,0.96242,0.444444,0.427742,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_048/metadata.json,0,0,3,0,0.965808,0.961996,0.959455
high_treatment_20260604_140134_049,high,treatment,high_treatment_20260604_140134_049,completed,20260605_223331,2026-06-05T22:56:54+0200,5,15,2,4,44,19,615137,227438,842575,548185.69,1403.0814,Candidate C,max_round_majority_vote,Candidate C,1,0.950278,0.940591,0.957482,0.950278,0.666667,0.633519,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_049/metadata.json,0,1,2,0,0.940591,0.952762,0.957482
high_treatment_20260604_140134_050,high,treatment,high_treatment_20260604_140134_050,completed,20260605_225657,2026-06-05T23:02:45+0200,2,6,0,0,18,6,120639,64663,185302,548185.69,348.8677,Candidate C,consensus,Candidate C,1,0.957343,0.956514,0.958687,0.957343,0.611111,0.585043,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_050/metadata.json,0,0,3,0,0.956514,0.956828,0.958687
high_treatment_20260604_140134_051,high,treatment,high_treatment_20260604_140134_051,completed,20260605_230248,2026-06-05T23:07:10+0200,2,6,1,2,17,8,117557,49469,167026,548185.69,261.1789,Candidate B,consensus,Candidate C,0,0.951891,0.946387,0.957085,0.951891,0.666667,0.634594,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_051/metadata.json,0,3,0,0,0.946387,0.957085,0.952202
high_treatment_20260604_140134_052,high,treatment,high_treatment_20260604_140134_052,completed,20260605_230712,2026-06-05T23:13:11+0200,2,6,2,4,18,10,130867,67671,198538,548185.69,358.8745,Candidate B,consensus,Candidate C,0,0.933127,0.919312,0.959641,0.933127,0.611111,0.570244,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_052/metadata.json,0,3,0,0,0.959641,0.920428,0.919312
high_treatment_20260604_140134_053,high,treatment,high_treatment_20260604_140134_053,completed,20260605_231314,2026-06-05T23:18:55+0200,2,6,1,2,18,8,138504,63062,201566,548185.69,341.275,Candidate B,consensus,Candidate C,0,0.948384,0.943125,0.955365,0.948384,0.666667,0.632256,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_053/metadata.json,0,3,0,0,0.955365,0.943125,0.946663
high_treatment_20260604_140134_054,high,treatment,high_treatment_20260604_140134_054,completed,20260605_231858,2026-06-05T23:28:40+0200,3,9,3,6,23,15,249102,105813,354915,548185.69,581.3635,Candidate C,consensus,Candidate C,1,0.943987,0.93559,0.951703,0.943987,0.722222,0.681768,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_054/metadata.json,0,0,3,0,0.944668,0.951703,0.93559
high_treatment_20260604_140134_055,high,treatment,high_treatment_20260604_140134_055,completed,20260605_232843,2026-06-05T23:34:25+0200,2,6,2,4,17,10,139770,64705,204475,548185.69,341.9091,Candidate B,consensus,Candidate C,0,0.939877,0.93595,0.945985,0.939877,0.555556,0.522154,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_055/metadata.json,0,3,0,0,0.945985,0.93595,0.937697
high_treatment_20260604_140134_056,high,treatment,high_treatment_20260604_140134_056,completed,20260605_233428,2026-06-05T23:41:13+0200,2,6,3,6,18,12,157938,75485,233423,548185.69,404.33,Candidate B,consensus,Candidate C,0,0.964807,0.964365,0.965386,0.964807,0.833333,0.804006,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_056/metadata.json,0,3,0,0,0.964365,0.965386,0.96467
high_treatment_20260604_140134_057,high,treatment,high_treatment_20260604_140134_057,completed,20260605_234116,2026-06-05T23:48:26+0200,2,6,5,10,18,16,166808,75207,242015,548185.69,429.8403,Candidate B,consensus,Candidate C,0,0.933684,0.926733,0.941517,0.933684,0.833333,0.77807,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_057/metadata.json,0,3,0,0,0.926733,0.941517,0.932802
high_treatment_20260604_140134_058,high,treatment,high_treatment_20260604_140134_058,completed,20260605_234829,2026-06-05T23:54:10+0200,2,6,3,6,17,12,138711,62811,201522,548185.69,340.921,Candidate B,consensus,Candidate C,0,0.937426,0.927254,0.949826,0.937426,0.611111,0.572871,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_058/metadata.json,0,3,0,0,0.935198,0.949826,0.927254
high_treatment_20260604_140134_059,high,treatment,high_treatment_20260604_140134_059,completed,20260605_235413,2026-06-05T23:59:35+0200,2,6,2,4,18,10,119464,62562,182026,548185.69,322.3861,Candidate C,consensus,Candidate C,1,0.95318,0.945617,0.960531,0.95318,0.611111,0.582499,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_059/metadata.json,0,0,3,0,0.945617,0.953393,0.960531
high_treatment_20260604_140134_060,high,treatment,high_treatment_20260604_140134_060,completed,20260605_235938,2026-06-06T00:16:40+0200,5,15,0,0,44,15,452770,183111,635881,548185.69,1022.4384,Candidate A,max_round_majority_vote,Candidate C,0,0.954736,0.950238,0.961314,0.954736,0.611111,0.58345,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_060/metadata.json,2,0,1,0,0.952656,0.950238,0.961314
high_treatment_20260604_140134_061,high,treatment,high_treatment_20260604_140134_061,completed,20260606_001643,2026-06-06T00:22:18+0200,2,6,2,4,18,10,132674,63066,195740,548185.69,334.8372,Candidate B,consensus,Candidate C,0,0.947564,0.941338,0.951128,0.947564,0.555556,0.526425,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_061/metadata.json,0,3,0,0,0.950226,0.951128,0.941338
high_treatment_20260604_140134_062,high,treatment,high_treatment_20260604_140134_062,completed,20260606_002221,2026-06-06T00:32:07+0200,2,6,4,8,17,14,154004,95621,249625,548185.69,585.4671,Candidate C,consensus,Candidate C,1,0.93502,0.92346,0.941783,0.93502,0.777778,0.727238,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_062/metadata.json,0,0,3,0,0.92346,0.939817,0.941783
high_treatment_20260604_140134_063,high,treatment,high_treatment_20260604_140134_063,completed,20260606_003209,2026-06-06T00:38:23+0200,2,6,3,6,17,12,153007,71321,224328,548185.69,373.732,Candidate B,consensus,Candidate C,0,0.939104,0.931791,0.951504,0.939104,0.666667,0.62607,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_063/metadata.json,0,3,0,0,0.931791,0.951504,0.934016
high_treatment_20260604_140134_064,high,treatment,high_treatment_20260604_140134_064,completed,20260606_003826,2026-06-06T00:44:49+0200,2,6,1,2,18,8,129903,70101,200004,548185.69,383.0098,Candidate C,consensus,Candidate C,1,0.950866,0.947647,0.95502,0.950866,0.833333,0.792388,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_064/metadata.json,0,0,3,0,0.947647,0.95502,0.94993
high_treatment_20260604_140134_065,high,treatment,high_treatment_20260604_140134_065,completed,20260606_004452,2026-06-06T00:56:39+0200,4,12,0,0,36,12,285775,128566,414341,548185.69,706.6418,Candidate C,consensus,Candidate C,1,0.947706,0.94704,0.948701,0.947706,0.611111,0.579154,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_065/metadata.json,0,0,3,0,0.94704,0.948701,0.947378
high_treatment_20260604_140134_066,high,treatment,high_treatment_20260604_140134_066,completed,20260606_005642,2026-06-06T01:02:35+0200,2,6,3,6,18,12,141695,67098,208793,548185.69,353.3193,Candidate B,consensus,Candidate C,0,0.956449,0.951707,0.959611,0.956449,0.833333,0.797041,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_066/metadata.json,0,3,0,0,0.959611,0.95803,0.951707
high_treatment_20260604_140134_067,high,treatment,high_treatment_20260604_140134_067,completed,20260606_010238,2026-06-06T01:18:17+0200,4,12,2,4,36,16,409786,167109,576895,548185.69,939.2213,Candidate C,consensus,Candidate C,1,0.957691,0.953009,0.965416,0.957691,0.722222,0.691666,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_067/metadata.json,0,0,3,0,0.953009,0.965416,0.954649
high_treatment_20260604_140134_068,high,treatment,high_treatment_20260604_140134_068,completed,20260606_011820,2026-06-06T01:27:59+0200,2,6,1,2,17,8,130430,91757,222187,548185.69,579.2984,Candidate C,consensus,Candidate C,1,0.949917,0.941137,0.966807,0.949917,0.777778,0.738825,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_068/metadata.json,0,0,3,0,0.941137,0.941806,0.966807
high_treatment_20260604_140134_069,high,treatment,high_treatment_20260604_140134_069,completed,20260606_012802,2026-06-06T01:33:41+0200,2,6,2,4,18,10,121263,66826,188089,548185.69,338.6718,Candidate C,consensus,Candidate C,1,0.939706,0.93618,0.943628,0.939706,0.5,0.469853,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_069/metadata.json,0,0,3,0,0.93618,0.943628,0.939311
high_treatment_20260604_140134_070,high,treatment,high_treatment_20260604_140134_070,completed,20260606_013345,2026-06-06T01:39:44+0200,2,6,2,4,18,10,143417,68889,212306,548185.69,359.411,Candidate C,consensus,Candidate C,1,0.954281,0.945501,0.959683,0.954281,0.777778,0.742219,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_070/metadata.json,0,0,3,0,0.945501,0.959683,0.957658
high_treatment_20260604_140134_071,high,treatment,high_treatment_20260604_140134_071,completed,20260606_013947,2026-06-06T01:45:52+0200,2,6,2,4,18,10,138273,69434,207707,548185.69,364.7498,Candidate C,consensus,Candidate C,1,0.937098,0.923023,0.953508,0.937098,0.722222,0.676793,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_071/metadata.json,0,0,3,0,0.923023,0.953508,0.934763
high_treatment_20260604_140134_072,high,treatment,high_treatment_20260604_140134_072,completed,20260606_014555,2026-06-06T01:51:36+0200,2,6,3,6,17,12,132849,64237,197086,548185.69,340.6114,Candidate A,consensus,Candidate C,0,0.923811,0.899442,0.942252,0.923811,0.666667,0.615874,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_072/metadata.json,3,0,0,0,0.942252,0.899442,0.92974
high_treatment_20260604_140134_073,high,treatment,high_treatment_20260604_140134_073,completed,20260606_015139,2026-06-06T01:57:13+0200,2,6,2,4,18,10,137294,63470,200764,548185.69,333.9405,Candidate C,consensus,Candidate C,1,0.929236,0.913887,0.944503,0.929236,0.777778,0.722739,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_073/metadata.json,0,0,3,0,0.913887,0.944503,0.929318
high_treatment_20260604_140134_074,high,treatment,high_treatment_20260604_140134_074,completed,20260606_015716,2026-06-06T02:13:51+0200,2,6,1,2,18,8,166476,70355,236831,548185.69,995.5213,Candidate B,consensus,Candidate C,0,0.948295,0.9447,0.955455,0.948295,0.555556,0.526831,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_074/metadata.json,0,3,0,0,0.9447,0.955455,0.94473
high_treatment_20260604_140134_075,high,treatment,high_treatment_20260604_140134_075,completed,20260606_021354,2026-06-06T02:23:32+0200,3,9,0,0,27,9,248088,98994,347082,548185.69,577.7497,Candidate B,consensus,Candidate C,0,0.938817,0.915811,0.954409,0.938817,0.611111,0.573721,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_075/metadata.json,0,3,0,0,0.954409,0.946232,0.915811
high_treatment_20260604_140134_076,high,treatment,high_treatment_20260604_140134_076,completed,20260606_022335,2026-06-06T02:42:26+0200,3,9,2,4,26,13,242907,103391,346298,548185.69,1131.2781,Candidate C,consensus,Candidate C,1,0.933222,0.920164,0.940565,0.933222,0.833333,0.777685,c_decisive_evidence_coverage_x_memory_similarity,01_data/raw/simulations/high/high_treatment_20260604_140134_076/metadata.json,0,0,3,0,0.938937,0.940565,0.920164
