agent_tool_calls,agent_turns,all_evidence_shared_recall,all_evidence_union_recall,condition,cooperation_behavior_score,coordination_accuracy,decision_correct,decision_method,decision_state_accuracy,evidence_quality,final_candidate,important_evidence_shared_recall,important_evidence_union_recall,metadata_file,old_embedding_similarity,old_smm_quality,public_important_fact_recall,quality_penalty,rounds,run_id,similarity_candidate_coverage_checklist,similarity_candidate_review_status,similarity_current_positions,similarity_group_decision_state,similarity_information_distribution,smm_mode,smm_quality_cognitive_only,smm_quality_cognitive_only_raw,smm_quality_prototype,smm_quality_raw,smm_quality_without_decision_state,smm_quality_without_decision_state_raw,smm_whole_similarity,tool_usefulness_score,total_tokens,unsupported_flag_count,vote_revision_score
7,9,0.488889,1.0,moderate,0.782895,1.0,1,consensus,0.8,0.585526,Candidate C,0.447368,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_051/metadata.json,0.944063,0.681823,0.605263,0.0,3,moderate_treatment_20260606_092841_051,0.919841,0.748041,0.579938,0.681352,0.705568,treatment,0.722039,0.722039,0.740921,0.740921,0.728618,0.728618,0.718173,1.0,309513,0,1.0
4,9,0.592593,0.918519,moderate,0.792982,1.0,1,consensus,0.8,0.684211,Candidate C,0.605263,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_052/metadata.json,0.953051,0.794209,0.684211,0.04,3,moderate_treatment_20260606_092841_052,0.883449,0.818076,0.585383,0.732426,0.439503,treatment,0.736316,0.776316,0.746842,0.786842,0.744912,0.784912,0.696865,1.0,271673,2,0.833333
7,6,0.488889,0.955556,moderate,0.599405,1.0,1,consensus,0.8,0.526316,Candidate C,0.394737,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_053/metadata.json,0.941923,0.57562,0.5,0.0,2,moderate_treatment_20260606_092841_053,0.855556,0.735411,0.673657,0.775486,0.559646,treatment,0.689474,0.689474,0.686753,0.686753,0.659355,0.659355,0.711024,0.764286,188357,0,0.666667
5,6,0.703704,1.0,moderate,0.82193,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_054/metadata.json,0.959282,0.852695,0.736842,0.0,2,moderate_treatment_20260606_092841_054,0.961111,0.800804,0.571182,0.777148,0.746817,treatment,0.841447,0.841447,0.844474,0.844474,0.855833,0.855833,0.766863,1.0,190771,0,0.833333
4,6,0.57037,0.977778,moderate,0.539474,1.0,0,consensus,0.4,0.684211,Candidate B,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_055/metadata.json,0.952068,0.634712,0.526316,0.0,2,moderate_treatment_20260606_092841_055,0.882323,0.786594,0.506686,0.682311,0.565217,treatment,0.676316,0.676316,0.668816,0.668816,0.734211,0.734211,0.689048,1.0,174328,0,0.0
3,6,0.577778,0.985185,moderate,0.625,1.0,1,consensus,0.666667,0.625,Candidate C,0.5,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_056/metadata.json,0.933009,0.777507,0.5,0.0,2,moderate_treatment_20260606_092841_056,0.882323,0.799506,0.515609,0.698355,0.376195,treatment,0.710417,0.710417,0.708333,0.708333,0.71875,0.71875,0.660311,1.0,161185,0,0.5
5,15,0.725926,0.933333,moderate,0.832018,1.0,1,max_round_majority_vote,0.8,0.782895,Candidate C,0.736842,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_057/metadata.json,0.953153,0.688388,0.815789,0.0,5,moderate_treatment_20260606_092841_057,0.461183,0.80412,0.701893,0.791387,0.757229,treatment,0.830592,0.830592,0.837105,0.837105,0.846996,0.846996,0.742568,1.0,523849,0,0.666667
5,6,0.644444,1.0,moderate,0.626316,1.0,0,consensus,0.4,0.723684,Candidate B,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_058/metadata.json,0.944392,0.524663,0.684211,0.0,2,moderate_treatment_20260606_092841_058,0.820476,0.730708,0.607152,0.739791,0.436005,treatment,0.698026,0.698026,0.699605,0.699605,0.77329,0.77329,0.664027,1.0,174007,0,0.0
6,6,0.562963,1.0,moderate,0.68591,1.0,1,consensus,0.8,0.644737,Candidate C,0.526316,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_059/metadata.json,0.955778,0.637186,0.631579,0.0,2,moderate_treatment_20260606_092841_059,0.773162,0.77113,0.55865,0.843571,0.671829,treatment,0.754605,0.754605,0.753018,0.753018,0.741787,0.741787,0.734089,0.954167,207949,0,0.5
5,9,0.711111,0.940741,moderate,0.655263,1.0,0,consensus,0.4,0.782895,Candidate B,0.736842,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_060/metadata.json,0.962708,0.748773,0.736842,0.0,3,moderate_treatment_20260606_092841_060,0.90264,0.809369,0.629808,0.781271,0.717541,treatment,0.730592,0.730592,0.730592,0.730592,0.811645,0.811645,0.767777,1.0,303773,0,0.0
4,6,0.637037,1.0,moderate,0.669737,1.0,0,consensus,0.4,0.743421,Candidate B,0.657895,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_061/metadata.json,0.948017,0.632012,0.763158,0.0,2,moderate_treatment_20260606_092841_061,0.816667,0.772787,0.503098,0.710778,0.683852,treatment,0.708882,0.708882,0.715,0.715,0.792829,0.792829,0.706533,1.0,168323,0,0.0
3,6,0.533333,1.0,moderate,0.539474,1.0,0,consensus,0.466667,0.605263,Candidate A,0.473684,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_062/metadata.json,0.948536,0.632358,0.526316,0.0,2,moderate_treatment_20260606_092841_062,0.919841,0.744825,0.624384,0.801865,0.742947,treatment,0.649561,0.649561,0.646623,0.646623,0.69079,0.69079,0.755293,1.0,163802,0,0.0
3,6,0.688889,1.0,moderate,0.788596,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_063/metadata.json,0.941278,0.836692,0.736842,0.0,2,moderate_treatment_20260606_092841_063,1.0,0.800812,0.60084,0.792755,0.686603,treatment,0.841447,0.841447,0.839474,0.839474,0.849167,0.849167,0.766282,1.0,178815,0,0.666667
3,6,0.585185,0.985185,moderate,0.740789,1.0,1,consensus,0.8,0.723684,Candidate C,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_064/metadata.json,0.944178,0.839269,0.710526,0.0,2,moderate_treatment_20260606_092841_064,0.784579,0.772895,0.690348,0.827115,0.320767,treatment,0.798026,0.798026,0.796776,0.796776,0.796184,0.796184,0.6821,1.0,156804,0,0.5
4,6,0.474074,0.985185,moderate,0.672807,1.0,1,consensus,1.0,0.546053,Candidate C,0.394737,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_065/metadata.json,0.940546,0.522526,0.526316,0.0,2,moderate_treatment_20260606_092841_065,0.765977,0.780363,0.633369,0.825185,0.725216,treatment,0.750329,0.750329,0.746645,0.746645,0.68489,0.68489,0.75481,1.0,181762,0,0.666667
4,6,0.518519,1.0,moderate,0.438158,1.0,0,consensus,0.6,0.526316,Candidate B,0.368421,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_066/metadata.json,0.948394,0.421508,0.342105,0.0,2,moderate_treatment_20260606_092841_066,0.664983,0.744258,0.575653,0.777349,0.504009,treatment,0.639474,0.639474,0.622566,0.622566,0.627105,0.627105,0.669608,1.0,167749,0,0.0
5,6,0.703704,0.955556,moderate,0.827632,1.0,1,consensus,0.8,0.802632,Candidate C,0.763158,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_067/metadata.json,0.931951,0.776626,0.868421,0.04,2,moderate_treatment_20260606_092841_067,0.784829,0.780353,0.569982,0.744942,0.783305,treatment,0.801447,0.841447,0.805329,0.845329,0.816974,0.856974,0.742753,1.0,191942,2,0.5
6,12,0.577778,1.0,moderate,0.577467,1.0,0,consensus,0.4,0.664474,Candidate B,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_068/metadata.json,0.947163,0.684062,0.657895,0.08,4,moderate_treatment_20260606_092841_068,0.666348,0.766957,0.714446,0.654876,0.616691,treatment,0.585461,0.665461,0.585633,0.665633,0.650954,0.730954,0.69655,0.8625,385843,4,0.0
5,9,0.718519,1.0,moderate,0.832018,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_069/metadata.json,0.961948,0.748182,0.815789,0.0,3,moderate_treatment_20260606_092841_069,0.781587,0.818952,0.543307,0.734181,0.640221,treatment,0.841447,0.841447,0.845987,0.845987,0.857851,0.857851,0.721168,1.0,289354,0,0.666667
3,6,0.6,0.977778,moderate,0.701754,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_070/metadata.json,0.944822,0.524902,0.578947,0.0,2,moderate_treatment_20260606_092841_070,0.350277,0.769832,0.551217,0.681688,0.587543,treatment,0.765461,0.765461,0.764276,0.764276,0.755811,0.755811,0.640997,1.0,169153,0,0.666667
8,6,0.644444,1.0,moderate,0.740789,1.0,1,consensus,0.8,0.782895,Candidate C,0.710526,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_071/metadata.json,0.94441,0.839476,0.710526,0.0,2,moderate_treatment_20260606_092841_071,0.820476,0.788309,0.631649,0.711821,0.402615,treatment,0.830592,0.830592,0.823421,0.823421,0.82875,0.82875,0.67559,1.0,207091,0,0.5
5,6,0.703704,1.0,moderate,0.784211,1.0,1,consensus,0.8,0.881579,Candidate C,0.842105,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_072/metadata.json,0.947611,0.789676,0.789474,0.0,2,moderate_treatment_20260606_092841_072,0.919841,0.773999,0.672596,0.80794,0.497815,treatment,0.884868,0.884868,0.874342,0.874342,0.891711,0.891711,0.724924,1.0,174501,0,0.5
10,9,0.585185,1.0,moderate,0.820757,1.0,1,consensus,1.0,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_073/metadata.json,0.94986,0.5277,0.868421,0.04,3,moderate_treatment_20260606_092841_073,0.795949,0.763046,0.560364,0.754377,0.388308,treatment,0.775461,0.815461,0.782127,0.822127,0.739612,0.779612,0.659253,0.9725,349710,2,0.5
3,6,0.577778,0.985185,moderate,0.568421,1.0,0,consensus,0.4,0.684211,Candidate D,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_074/metadata.json,0.94565,0.630434,0.578947,0.02,2,moderate_treatment_20260606_092841_074,1.0,0.779314,0.408686,0.745558,0.727951,treatment,0.656316,0.676316,0.653158,0.673158,0.72,0.74,0.728765,1.0,169613,1,0.0
2,6,0.4,1.0,moderate,0.322368,1.0,0,consensus,0.4,0.407895,Candidate B,0.210526,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_075/metadata.json,0.955513,0.424672,0.131579,0.04,2,moderate_treatment_20260606_092841_075,0.761111,0.725375,0.576235,0.709445,0.51757,treatment,0.484342,0.524342,0.471908,0.511908,0.498816,0.538816,0.661831,1.0,148290,2,0.0
9,15,0.577778,1.0,moderate,0.549927,1.0,0,consensus,0.4,0.664474,Candidate B,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_076/metadata.json,0.955248,0.689901,0.684211,0.0,5,moderate_treatment_20260606_092841_076,0.481818,0.757291,0.575574,0.77994,0.375857,treatment,0.665461,0.665461,0.661502,0.661502,0.725446,0.725446,0.63073,0.694444,546375,0,0.0
4,9,0.525926,1.0,moderate,0.742462,1.0,1,consensus,0.8,0.644737,Candidate C,0.526316,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_077/metadata.json,0.957478,0.851092,0.684211,0.04,3,moderate_treatment_20260606_092841_077,0.820541,0.73697,0.547231,0.737818,0.613209,treatment,0.714605,0.754605,0.721501,0.761501,0.713098,0.753098,0.692283,0.93125,252975,2,0.666667
5,6,0.711111,1.0,moderate,0.82193,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_078/metadata.json,0.929075,0.825845,0.736842,0.02,2,moderate_treatment_20260606_092841_078,0.809179,0.788971,0.572926,0.735899,0.420231,treatment,0.821447,0.841447,0.824474,0.844474,0.835833,0.855833,0.674223,1.0,199010,1,0.833333
6,6,0.585185,0.985185,moderate,0.639474,1.0,1,consensus,0.8,0.605263,Candidate C,0.473684,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_079/metadata.json,0.947626,0.631751,0.526316,0.02,2,moderate_treatment_20260606_092841_079,0.810101,0.792765,0.620013,0.785239,0.569318,treatment,0.712895,0.732895,0.70829,0.72829,0.69079,0.71079,0.722392,1.0,191226,1,0.5
5,6,0.614815,0.985185,moderate,0.782895,1.0,1,consensus,0.866667,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_080/metadata.json,0.957269,0.691361,0.605263,0.0,2,moderate_treatment_20260606_092841_080,0.733979,0.784475,0.541752,0.778014,0.522311,treatment,0.782127,0.782127,0.789781,0.789781,0.77204,0.77204,0.689292,1.0,188427,0,1.0
4,6,0.385185,1.0,moderate,0.380263,1.0,0,consensus,0.4,0.407895,Candidate B,0.210526,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_081/metadata.json,0.944228,0.472114,0.236842,0.04,2,moderate_treatment_20260606_092841_081,0.711111,0.753864,0.407882,0.711468,0.53931,treatment,0.484342,0.524342,0.480592,0.520592,0.510395,0.550395,0.646301,1.0,169895,2,0.0
5,15,0.666667,0.933333,moderate,0.927632,1.0,1,consensus,0.8,0.703947,Candidate C,0.631579,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_082/metadata.json,0.948655,0.737843,0.868421,0.04,5,moderate_treatment_20260606_092841_082,0.481818,0.814419,0.583238,0.793682,0.56904,treatment,0.747171,0.787171,0.775921,0.815921,0.782697,0.822697,0.693259,1.0,506063,2,1.0
9,12,0.503704,1.0,moderate,0.472332,1.0,0,consensus,0.4,0.565789,Candidate B,0.421053,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_083/metadata.json,0.935172,0.51954,0.473684,0.04,4,moderate_treatment_20260606_092841_083,0.481818,0.775884,0.564593,0.745153,0.440176,treatment,0.571184,0.611184,0.565455,0.605455,0.615651,0.655651,0.641496,0.847222,456871,2,0.0
3,6,0.540741,1.0,moderate,0.687281,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_084/metadata.json,0.945317,0.682729,0.552632,0.04,2,moderate_treatment_20260606_092841_084,0.576942,0.747705,0.562921,0.742783,0.5886,treatment,0.725461,0.765461,0.722105,0.762105,0.712917,0.752917,0.670105,1.0,162235,2,0.666667
3,6,0.548148,0.97037,moderate,0.597368,1.0,0,consensus,0.4,0.532895,Candidate B,0.394737,0.947368,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_085/metadata.json,0.95151,0.422893,0.631579,0.0,2,moderate_treatment_20260606_092841_085,0.865122,0.758475,0.455703,0.754145,0.479368,treatment,0.593092,0.593092,0.609408,0.609408,0.662566,0.662566,0.667037,1.0,157379,0,0.0
6,6,0.555556,1.0,moderate,0.672807,1.0,1,consensus,0.8,0.605263,Candidate C,0.473684,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_086/metadata.json,0.944054,0.62937,0.526316,0.0,2,moderate_treatment_20260606_092841_086,0.883439,0.781651,0.453513,0.717252,0.581861,treatment,0.732895,0.732895,0.733289,0.733289,0.717456,0.717456,0.689771,1.0,186833,0,0.666667
4,6,0.62963,0.985185,moderate,0.784211,1.0,1,consensus,0.8,0.723684,Candidate C,0.631579,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_087/metadata.json,0.953155,0.794296,0.789474,0.0,2,moderate_treatment_20260606_092841_087,0.921212,0.792282,0.552515,0.815043,0.569264,treatment,0.798026,0.798026,0.80329,0.80329,0.804869,0.804869,0.729158,1.0,163629,0,0.5
7,9,0.666667,0.985185,moderate,0.720614,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_088/metadata.json,0.947469,0.736921,0.552632,0.0,3,moderate_treatment_20260606_092841_088,0.90873,0.824257,0.540598,0.800639,0.691506,treatment,0.765461,0.765461,0.767105,0.767105,0.759583,0.759583,0.758882,1.0,300071,0,0.833333
5,6,0.474074,0.985185,moderate,0.5975,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_089/metadata.json,0.956788,0.691013,0.5,0.0,2,moderate_treatment_20260606_092841_089,0.787778,0.759935,0.627042,0.834265,0.540839,treatment,0.765461,0.765461,0.748638,0.748638,0.734961,0.734961,0.713832,0.89,172357,0,0.5
8,9,0.659259,0.977778,moderate,0.787555,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_090/metadata.json,0.955367,0.743063,0.736842,0.0,3,moderate_treatment_20260606_092841_090,0.788889,0.79473,0.562275,0.793881,0.628278,treatment,0.841447,0.841447,0.839317,0.839317,0.848958,0.848958,0.725817,0.8625,419565,0,0.833333
3,6,0.703704,1.0,moderate,0.817544,1.0,1,consensus,0.8,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_091/metadata.json,0.946396,0.841241,0.789474,0.0,2,moderate_treatment_20260606_092841_091,0.801909,0.771571,0.589366,0.741929,0.707529,treatment,0.841447,0.841447,0.843816,0.843816,0.854956,0.854956,0.728537,1.0,172036,0,0.666667
5,12,0.555556,1.0,moderate,0.798816,1.0,1,consensus,0.8,0.664474,Candidate C,0.552632,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_092/metadata.json,0.952205,0.687703,0.684211,0.0,4,moderate_treatment_20260606_092841_092,0.672873,0.772883,0.590943,0.698231,0.512559,treatment,0.765461,0.765461,0.778836,0.778836,0.775224,0.775224,0.668596,0.89,375937,0,1.0
4,9,0.725926,1.0,moderate,0.784211,1.0,1,consensus,1.0,0.802632,Candidate C,0.736842,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_093/metadata.json,0.919096,0.714853,0.789474,0.0,3,moderate_treatment_20260606_092841_093,0.865122,0.844493,0.620797,0.712823,0.808793,treatment,0.891447,0.891447,0.878816,0.878816,0.84829,0.84829,0.779528,1.0,283580,0,0.5
3,9,0.614815,0.985185,moderate,0.792982,1.0,1,consensus,0.666667,0.763158,Candidate C,0.684211,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_094/metadata.json,0.939595,0.835196,0.684211,0.04,3,moderate_treatment_20260606_092841_094,0.896032,0.784439,0.595536,0.754976,0.404649,treatment,0.746404,0.786404,0.755702,0.795702,0.788333,0.828333,0.685412,1.0,245109,2,0.833333
2,6,0.562963,1.0,moderate,0.850877,1.0,1,consensus,0.8,0.644737,Candidate C,0.526316,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_095/metadata.json,0.932097,0.569615,0.789474,0.0,2,moderate_treatment_20260606_092841_095,0.686183,0.726663,0.536039,0.677232,0.425719,treatment,0.754605,0.754605,0.777763,0.777763,0.774781,0.774781,0.623946,1.0,151571,0,0.833333
6,15,0.711111,0.933333,moderate,0.865351,1.0,1,consensus,0.8,0.861842,Candidate C,0.815789,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_096/metadata.json,0.947862,0.842544,0.815789,0.0,5,moderate_treatment_20260606_092841_096,0.846257,0.819472,0.611994,0.741443,0.533494,treatment,0.874013,0.874013,0.877632,0.877632,0.897083,0.897083,0.718227,1.0,515836,0,0.833333
6,6,0.540741,0.955556,moderate,0.539474,1.0,0,consensus,0.4,0.546053,Candidate D,0.421053,0.921053,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_097/metadata.json,0.950569,0.422475,0.526316,0.0,2,moderate_treatment_20260606_092841_097,0.811732,0.799899,0.543805,0.717439,0.509382,treatment,0.600329,0.600329,0.606645,0.606645,0.658224,0.658224,0.688073,1.0,185264,0,0.0
4,6,0.659259,1.0,moderate,0.539474,1.0,0,consensus,0.4,0.684211,Candidate B,0.578947,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_098/metadata.json,0.954499,0.636333,0.526316,0.02,2,moderate_treatment_20260606_092841_098,0.855556,0.806124,0.545387,0.704099,0.661216,treatment,0.656316,0.676316,0.648816,0.668816,0.714211,0.734211,0.72257,1.0,181071,1,0.0
6,6,0.503704,1.0,moderate,0.452632,1.0,0,consensus,0.466667,0.565789,Candidate B,0.421053,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_099/metadata.json,0.949073,0.42181,0.368421,0.0,2,moderate_treatment_20260606_092841_099,0.919841,0.705759,0.552193,0.738669,0.525716,treatment,0.627851,0.627851,0.615833,0.615833,0.651711,0.651711,0.674706,1.0,185670,0,0.0
7,6,0.42963,1.0,moderate,0.600188,1.0,1,consensus,0.666667,0.546053,Candidate C,0.394737,1.0,01_data/backup/backup_01/moderate/moderate_treatment_20260606_092841_100/metadata.json,0.93446,0.519145,0.526316,0.0,2,moderate_treatment_20260606_092841_100,0.787778,0.736946,0.644332,0.706132,0.531912,treatment,0.666996,0.666996,0.669085,0.669085,0.670367,0.670367,0.680967,0.842857,201854,0,0.5
